Date,AAPL,JPM,PFE,TSLA,CVX,DAL
28/09/2018,54.849937,103.495567,38.022812,52.953999,108.593414,55.565372
01/10/2018,55.219261,104.100914,38.195377,62.139999,110.467262,54.383533
02/10/2018,55.710079,104.53199,38.152225,60.203999,110.778076,52.548332
03/10/2018,56.387985,105.513382,38.661278,58.959999,111.284279,52.192822
04/10/2018,55.396641,106.464691,38.566364,56.366001,110.964577,51.462585
05/10/2018,54.49762,105.864357,38.747551,52.389999,111.30204,50.636261
08/10/2018,54.371277,106.51088,39.066776,50.112,110.86689,50.09819
09/10/2018,55.124504,105.77198,39.230709,52.560001,112.625275,48.868317
10/10/2018,52.570805,102.954979,38.402439,51.375999,108.877594,47.763344
11/10/2018,52.106712,99.87011,36.935711,50.445999,105.174339,49.464031
12/10/2018,53.967926,98.780243,37.77261,51.756001,104.588211,50.011719
15/10/2018,52.813778,98.216843,37.203171,51.917999,103.851128,49.80994
16/10/2018,53.977646,100.322685,37.902027,55.318001,104.357323,51.030205
17/10/2018,53.744381,101.440254,38.454208,54.355999,104.161942,52.173603
18/10/2018,52.488186,99.833176,37.96241,52.782001,104.3218,51.049423
19/10/2018,53.287582,99.666916,38.393806,52,104.916801,51.29924
22/10/2018,53.613182,98.235329,38.281647,52.189999,104.090889,52.115959
23/10/2018,54.118568,97.210106,38.048695,58.827999,100.707344,51.356892
24/10/2018,52.262215,95.399841,36.650986,57.700001,97.87439,49.492855
25/10/2018,53.406643,96.849907,37.453373,62.972,99.091057,51.606712
26/10/2018,52.556217,95.51989,36.754524,66.18,99.046646,51.19355
29/10/2018,51.569733,96.840668,37.298073,66.970001,96.737679,51.328064
30/10/2018,51.827282,98.549355,37.004726,65.980003,98.442764,52.961494
31/10/2018,53.178249,100.692116,37.151402,67.463997,99.153221,52.586765
01/11/2018,53.994656,100.65519,37.677692,68.856003,98.726936,53.845467
02/11/2018,50.413158,100.101021,37.039238,69.281998,101.888481,53.922329
05/11/2018,48.982002,100.756775,37.548279,68.279999,105.627251,53.855072
06/11/2018,49.5117,101.227821,37.108265,68.211998,105.591736,53.632694
07/11/2018,51.013309,102.964211,38.307537,69.632004,107.341248,54.908974
08/11/2018,50.83532,103.795456,38.124947,70.279999,106.000259,54.850956
09/11/2018,49.855137,102.788727,38.498806,70.101997,106.133469,54.773613
12/11/2018,47.343723,100.627464,38.351006,66.255997,104.250755,54.821953
13/11/2018,46.870705,101.21859,37.838028,67.746002,102.439087,54.937981
14/11/2018,45.546726,99.131233,37.307671,68.800003,102.767654,54.560894
15/11/2018,46.670769,101.661911,37.568501,69.688004,104.875031,54.241829
16/11/2018,47.187675,101.588036,37.82933,70.862,106.767166,54.048447
19/11/2018,45.317532,102.363869,38.411865,70.694,107.090004,54.328846
20/11/2018,43.152348,100.165672,37.846729,69.498001,104.112793,53.574677
21/11/2018,43.103588,99.417534,37.472866,67.638,105.431023,54.116131
23/11/2018,42.008812,98.503166,37.507645,65.166,101.870911,55.266716
26/11/2018,42.576923,100.913811,37.681534,69.199997,103.108452,54.831615
27/11/2018,42.484268,101.338654,38.316227,68.783997,103.31469,56.378624
28/11/2018,44.117905,102.465462,39.037865,69.573997,105.942169,56.920074
29/11/2018,43.778992,101.652672,39.568222,68.234001,106.578857,56.910408
30/11/2018,43.54248,102.696358,40.194218,70.096001,106.659561,58.699131
03/12/2018,45.06395,103.666145,39.98555,71.697998,108.210945,58.12867
04/12/2018,43.081646,99.038872,39.246525,71.940002,105.135086,55.054001
06/12/2018,42.601311,97.154694,39.107414,72.612,103.942421,56.156246
07/12/2018,41.082272,95.399841,38.18581,71.594002,103.565781,54.212818
10/12/2018,41.352917,93.617264,38.603138,73.029999,103.072571,54.454533
11/12/2018,41.116405,92.702896,38.264061,73.351997,103.547844,54.038776
12/12/2018,41.231007,93.30323,38.394474,73.32,103.682358,54.4062
13/12/2018,41.682083,93.395607,38.750942,75.358002,103.969322,51.776287
14/12/2018,40.348351,92.629005,38.081478,73.141998,102.077164,51.737614
17/12/2018,39.972862,91.44677,37.481564,69.683998,100.839645,50.654713
18/12/2018,40.49221,91.01268,36.864258,67.405998,98.409454,51.196163
19/12/2018,39.229183,89.85817,36.490402,66.594002,96.696663,50.209946
20/12/2018,38.239254,89.082321,36.473015,63.076,94.14093,49.223728
21/12/2018,36.751911,86.976494,36.45562,63.953999,93.450424,47.812092
24/12/2018,35.800995,85.101563,35.255787,59.077999,90.562881,46.371445
26/12/2018,38.322155,88.629761,36.681675,65.218002,96.302101,48.740288
27/12/2018,38.073456,89.627266,37.255508,63.226002,98.032822,48.827312
28/12/2018,38.09296,89.433311,37.351147,66.774002,97.432007,48.517914
31/12/2018,38.46114,90.162964,37.951061,66.559998,97.557549,48.247189
02/01/2019,38.505024,91.723846,37.603287,62.023998,99.261368,48.430889
03/01/2019,34.66964,90.420296,36.551258,60.071999,97.360268,44.099281
04/01/2019,36.149662,93.753693,37.385921,63.537998,99.377945,46.207077
07/01/2019,36.069202,93.818863,37.585892,66.991997,100.669258,46.265083
08/01/2019,36.756794,93.641953,37.759781,67.07,100.229866,45.897671
09/01/2019,37.380985,93.48365,37.681534,67.706001,101.574989,46.864552
10/01/2019,37.500465,93.474342,36.786011,68.994003,101.736404,47.11594
11/01/2019,37.13229,93.027428,37.281593,69.452003,100.920364,46.951569
14/01/2019,36.573921,93.986458,36.838181,66.879997,100.185036,46.1684
15/01/2019,37.322472,94.675484,37.15118,68.886002,100.543732,46.245747
16/01/2019,37.778423,95.438988,36.612118,69.209999,99.898071,45.926678
17/01/2019,38.002739,95.830063,36.925117,69.461998,100.400253,46.622833
18/01/2019,38.236813,97.38501,36.977291,60.452,102.561432,46.516476
22/01/2019,37.378555,95.848679,36.751232,59.784,100.741005,45.539925
23/01/2019,37.529724,95.606598,36.655594,57.518002,99.889099,45.733303
24/01/2019,37.232254,95.662468,35.603573,58.301998,101.790222,45.946014
25/01/2019,38.466007,96.267685,35.334045,59.408001,101.530159,46.110386
28/01/2019,38.110027,96.723923,34.368973,59.276001,100.58857,46.419785
29/01/2019,37.715031,96.993958,35.447071,59.492001,100.283676,46.622833
30/01/2019,40.292267,97.217422,36.151314,61.754002,101.341827,48.604927
31/01/2019,40.582428,96.37011,37.230076,61.403999,102.812508,47.792747
01/02/2019,40.601936,96.723923,37.607193,62.442001,106.148422,48.266521
04/02/2019,41.755226,97.068443,37.221298,62.577999,107.376976,48.672607
05/02/2019,42.469643,96.640121,36.931881,64.269997,107.143814,48.86599
06/02/2019,42.484268,96.593575,37.124825,63.444,106.605766,48.846649
07/02/2019,41.679646,95.327263,36.572296,61.501999,106.022881,48.740288
08/02/2019,41.728615,94.377525,37.037121,61.16,105.439987,48.798306
11/02/2019,41.48864,93.930595,36.55476,62.568001,104.875031,48.93367
12/02/2019,41.846161,95.532112,36.721386,62.362,106.46228,48.237514
13/02/2019,41.672295,95.98835,36.572296,61.633999,107.22451,48.740288
14/02/2019,41.82412,95.36451,36.809093,60.754002,107.025269,48.807968
15/02/2019,41.73106,98.278893,37.186218,61.576,108.103127,49.388103
19/02/2019,41.855953,97.934364,37.361626,61.127998,108.066879,50.103584
20/02/2019,42.125313,98.409248,37.010811,60.512001,108.94548,49.542805
21/02/2019,41.887783,98.204407,36.958187,58.245998,107.912895,49.774853
22/02/2019,42.355495,97.766777,37.677353,58.942001,108.139343,49.81353
25/02/2019,42.664028,98.791,37.782597,59.754002,108.347679,49.707172
26/02/2019,42.688511,98.036797,37.729984,59.571999,108.637512,49.426777
27/02/2019,42.820747,97.915756,37.651047,62.948002,108.764328,48.759632
28/02/2019,42.39957,97.17086,38.019394,63.976002,108.31144,48.272812
01/03/2019,42.845234,97.236038,38.028175,58.958,110.530563,47.669155
04/03/2019,43.060719,97.012581,37.77383,57.071999,110.612083,47.503639
05/03/2019,42.982357,96.938095,37.615963,55.307999,111.671837,48.409122
06/03/2019,42.735043,96.574959,36.71262,55.248001,111.889214,48.399387
07/03/2019,42.240398,95.876617,36.300415,55.318001,110.449059,48.282551
08/03/2019,42.340797,95.913864,35.8619,56.827999,110.15921,48.282551
11/03/2019,43.807579,97.161545,36.396889,58.183998,111.970741,49.772213
12/03/2019,44.299774,96.872902,36.598606,56.672001,112.22435,49.334072
13/03/2019,44.495667,97.198792,36.844173,57.792,112.921783,49.674847
14/03/2019,44.990303,98.083351,36.125008,57.992001,112.858383,49.596954
15/03/2019,45.57555,99.209999,36.64246,55.085999,113.501472,49.840363
18/03/2019,46.040817,99.805916,36.668766,53.897999,114.017754,49.402229
19/03/2019,45.675953,99.442787,37.098507,53.493999,113.474304,49.616425
20/03/2019,46.075096,97.319839,36.984493,54.720001,112.939903,48.555168
21/03/2019,47.772057,95.783516,37.142372,54.804001,113.999634,48.973831
22/03/2019,46.782772,92.887756,36.703846,52.905998,111.490669,48.448067
25/03/2019,46.217113,92.114929,36.73893,52.084,111.309517,47.737309
26/03/2019,45.73962,93.036728,37.203751,53.554001,112.432678,47.795734
27/03/2019,46.151005,92.720154,36.852947,54.966,111.218948,48.652531
28/03/2019,46.212219,93.772301,37.089745,55.723999,111.427269,48.993301
29/03/2019,46.513416,94.256493,37.247612,55.972,111.572197,50.288242
01/04/2019,46.829304,97.431572,37.572113,57.835999,113.166344,50.804264
02/04/2019,47.510036,97.897125,37.633511,57.175999,113.15728,53.871216
03/04/2019,47.835732,98.092659,37.572113,58.362,112.215294,55.497185
04/04/2019,47.918972,99.040291,37.484406,53.556,113.039543,55.711384
05/04/2019,48.239758,98.80574,37.703667,54.992001,114.506866,56.207935
08/04/2019,48.998871,99.124718,37.835224,54.639999,114.742378,56.188465
09/04/2019,48.85194,98.392906,37.572113,54.462002,113.709793,55.448498
10/04/2019,49.126194,98.833878,37.475639,55.212002,113.664505,56.334503
11/04/2019,48.717262,99.6689,37.072205,53.683998,114.117393,56.850533
12/04/2019,48.697666,104.341324,36.581059,53.540001,108.474472,56.519497
15/04/2019,48.78582,103.149765,36.914337,53.276001,108.81868,55.935318
16/04/2019,48.790722,104.238121,35.88821,54.672001,109.75161,56.577923
17/04/2019,49.740826,107.240479,34.976093,54.245998,108.936417,56.889481
18/04/2019,49.919586,106.452362,34.537582,54.652,108.565056,56.63633
22/04/2019,50.083645,106.58371,34.186768,52.549999,110.412819,56.227409
23/04/2019,50.806026,106.715057,34.572659,52.779999,110.5215,56.704491
24/04/2019,50.727665,106.536789,34.528809,51.731998,107.133949,56.324768
25/04/2019,50.2673,106.593102,34.739296,49.526001,106.789757,55.214825
26/04/2019,50.027325,107.399971,35.055023,47.028,106.065132,55.604279
29/04/2019,50.103237,108.948067,34.721752,48.293999,106.626724,56.207935
30/04/2019,49.138439,108.882401,35.616325,47.737999,108.746208,56.75317
01/05/2019,51.550426,108.047363,35.756653,46.801998,106.708237,56.008739
02/05/2019,51.214951,108.281906,35.96714,48.82,105.412987,56.478905
03/05/2019,51.85162,108.948067,36.300415,51.006001,106.219116,56.616039
06/05/2019,51.050892,107.981674,36.528446,51.068001,107.242638,56.54747
07/05/2019,49.674709,106.217804,35.809273,49.411999,107.124878,55.998943
08/05/2019,49.684498,105.654854,35.91452,48.967999,106.427444,55.29369
09/05/2019,49.150684,105.570396,35.958763,48.396,109.76973,55.430824
10/05/2019,48.469784,105.561043,36.029545,47.903999,110.494331,55.460209
13/05/2019,45.65274,102.690025,35.896824,45.402,109.090401,53.67749
14/05/2019,46.375435,103.506302,35.976456,46.462002,110.177322,54.118271
15/05/2019,46.930973,103.112236,36.410015,46.389999,110.630196,53.922371
16/05/2019,46.724491,104.43515,36.843575,45.666,110.492996,54.245609
17/05/2019,46.459011,103.928497,36.693161,42.206001,110.236885,53.765648
20/05/2019,45.006248,104.472672,36.799332,41.071999,110.529587,53.16814
21/05/2019,45.869057,104.829208,36.870113,41.015999,110.986923,53.706875
22/05/2019,44.930046,103.97541,37.153252,38.546001,110.282616,52.952648
23/05/2019,44.163101,101.930054,37.09132,39.098,107.813004,52.893879
24/05/2019,43.993488,102.93396,37.117863,38.125999,108.581329,53.011417
28/05/2019,43.811584,101.817474,37.073624,37.740002,108.215446,52.776337
29/05/2019,43.602642,101.536003,36.91436,37.972,106.806839,52.12006
30/05/2019,43.828793,100.447632,37.073624,37.644001,105.535439,51.943745
31/05/2019,43.034817,99.415573,36.737396,37.032001,104.135979,50.445087
03/06/2019,42.59972,99.884697,37.09132,35.793999,106.093407,51.032795
04/06/2019,44.158184,102.962105,37.365608,38.720001,107.291618,53.197529
05/06/2019,44.871044,103.328033,37.586815,39.318001,107.611778,53.814621
06/06/2019,45.529827,103.553223,37.790325,41.189999,110.383232,53.569744
07/06/2019,46.741699,102.417946,37.976128,40.900002,111.114975,53.941959
10/06/2019,47.339031,103.525055,38.108856,42.576,111.855881,53.608925
11/06/2019,47.887196,103.844063,37.754925,43.419998,110.831429,53.755852
12/06/2019,47.734787,102.521126,38.117702,41.852001,109.935051,54.314178
13/06/2019,47.724957,102.774467,37.604511,42.782001,110.59362,55.362259
14/06/2019,47.378368,103.037178,37.83456,42.984001,110.502144,54.843117
17/06/2019,47.661045,102.474243,37.940739,45.006001,111.032654,54.529667
18/06/2019,48.781967,103.8722,38.108856,44.948002,112.441261,54.882294
19/06/2019,48.639389,103.12162,38.489323,45.285999,112.404671,55.205536
20/06/2019,49.030235,103.384331,38.577805,43.924,113.676079,54.823524
21/06/2019,48.863079,102.680641,38.639744,44.372002,114.270615,54.843117
24/06/2019,48.813919,101.94883,38.719376,44.728001,114.252327,54.921474
25/06/2019,48.07402,101.104408,38.719376,43.952,113.090683,54.774544
26/06/2019,49.113811,101.779945,38.038067,43.854,113.355942,55.225128
27/06/2019,49.099064,102.117699,38.427383,44.568001,112.605896,55.656113
28/06/2019,48.65168,104.894897,38.330063,44.692001,113.822426,55.587547
01/07/2019,49.543983,106.658775,38.728226,45.433998,114.188293,56.606247
02/07/2019,49.834049,106.771355,39.126385,44.91,112.441261,57.340881
03/07/2019,50.247021,106.601288,39.285648,46.98,112.825424,57.938385
05/07/2019,50.202774,107.234352,38.860947,46.619999,112.999214,57.497604
08/07/2019,49.167892,106.648529,38.312359,46.068001,113.0541,58.153877
09/07/2019,49.467785,107.102066,38.374294,46.012001,112.825424,57.752274
10/07/2019,49.956955,106.790253,38.984814,47.784,114.737099,58.251827
11/07/2019,49.593155,107.81073,38.029221,47.720001,114.727951,58.927696
12/07/2019,49.974163,108.944588,37.516026,49.015999,115.231026,60.387177
15/07/2019,50.44368,107.621742,37.825714,50.700001,114.993217,60.43615
16/07/2019,50.269142,108.774506,37.914188,50.476002,114.115112,61.866245
17/07/2019,49.986462,107.706787,37.816868,50.972,113.548019,60.974884
18/07/2019,50.554291,108.349304,38.100006,50.708,114.041939,61.376488
19/07/2019,49.799641,107.281593,37.843403,51.636002,114.371223,59.662331
22/07/2019,50.937756,107.971352,37.88765,51.136002,114.618195,60.03455
23/07/2019,51.335976,109.946167,38.126553,52.034,115.084671,61.79768
24/07/2019,51.294189,110.390259,37.949589,52.976002,115.74324,62.263969
25/07/2019,50.888599,109.331978,37.754925,45.764,114.910889,61.34716
26/07/2019,51.065586,109.813873,38.126553,45.608002,113.163864,61.278156
29/07/2019,51.542461,109.464264,36.675461,47.153999,113.630333,61.573902
30/07/2019,51.321232,109.218597,34.321861,48.452,113.730942,61.741489
31/07/2019,52.368397,109.606003,34.3661,48.321999,112.605896,60.174046
01/08/2019,51.235191,106.714676,34.160686,46.77,110.438118,59.46426
02/08/2019,50.151157,106.705215,33.93742,46.868,110.42897,59.276958
05/08/2019,47.525852,103.530418,33.008602,45.664001,108.608765,56.999725
06/08/2019,48.425529,104.343025,32.999668,46.150002,109.194153,57.955963
07/08/2019,48.926994,102.07531,32.669231,46.683998,108.938042,58.399586
08/08/2019,50.006123,103.804451,32.928226,47.66,112.71566,59.178371
09/08/2019,49.594051,103.69104,32.463814,47.001999,111.974777,58.685467
12/08/2019,49.468208,101.744598,31.606453,45.801998,111.179008,57.827808
13/08/2019,51.563107,103.313095,31.436766,47,111.947334,58.005253
14/08/2019,50.028328,99.023354,30.579395,43.924,107.694084,56.418095
15/08/2019,49.77911,99.401306,30.793739,43.127998,106.971481,56.299801
16/08/2019,50.953636,101.78241,30.945564,43.987999,107.017693,57.216606
19/08/2019,51.903625,102.698929,31.4189,45.366001,108.403809,57.364475
20/08/2019,51.90609,101.394997,30.909838,45.172001,107.313393,56.86171
21/08/2019,52.468678,101.678459,31.142042,44.166,108.930542,57.187031
22/08/2019,52.424263,102.72728,31.329592,44.43,108.791939,57.137741
23/08/2019,50.001186,100.176102,30.668709,42.279999,106.435539,55.40271
26/08/2019,50.951172,100.979256,31.11525,43,106.953003,55.481571
27/08/2019,50.376244,99.911537,30.668709,42.816002,107.036179,55.343559
28/08/2019,50.714291,100.913109,31.329592,43.118,107.960258,55.875896
29/08/2019,51.572975,103.19973,31.552868,44.341999,108.59787,57.05888
30/08/2019,51.506355,103.804451,31.749348,45.122002,108.782692,57.039162
03/09/2019,50.756233,102.576096,32.258411,45.001999,107.442764,56.477245
04/09/2019,51.61739,103.813889,31.999414,44.136002,108.348373,56.418095
05/09/2019,52.626595,106.176086,32.454887,45.916,108.708763,57.364475
06/09/2019,52.621658,106.402855,32.597778,45.490002,109.281693,57.157459
09/09/2019,52.846199,109.039078,32.892498,46.358002,110.325905,57.285614
10/09/2019,53.47047,110.428047,33.383701,47.108002,112.599129,57.80809
11/09/2019,55.17057,110.730408,33.410492,49.419998,112.072411,57.946106
12/09/2019,55.047195,111.410721,33.294392,49.174,112.201782,58.596745
13/09/2019,53.976303,113.602837,32.963951,49.040001,112.275711,59.158653
16/09/2019,54.260071,112.591812,32.892498,48.562,114.6968,58.231995
17/09/2019,54.45747,112.034332,32.597778,48.958,114.484261,58.527737
18/09/2019,54.968235,113.158737,32.490608,48.698002,114.752243,58.46859
19/09/2019,54.521626,112.79969,32.606716,49.32,114.271736,57.85738
20/09/2019,53.724625,112.346146,32.767464,48.124001,114.881607,57.798237
23/09/2019,53.968906,112.327248,32.365582,48.245998,115.41758,57.196892
24/09/2019,53.712284,110.862694,32.160168,44.641998,114.34565,57.177174
25/09/2019,54.538898,111.49575,32.061928,45.740002,114.13311,57.482777
26/09/2019,54.257603,110.579224,31.954756,48.512001,111.037445,57.946106
27/09/2019,53.993587,111.231186,32.347717,48.425999,109.595879,57.453201
30/09/2019,55.264339,111.202843,32.088718,48.174,109.595879,56.782845
01/10/2019,55.41732,109.180794,31.642172,48.938,107.202522,56.201218
02/10/2019,54.028126,107.007591,30.990221,48.625999,103.764923,53.578953
03/10/2019,54.48708,106.855186,31.660038,46.605999,104.559639,52.080521
04/10/2019,56.014454,109.169647,32.088718,46.285999,105.20649,53.046616
07/10/2019,56.026794,108.931534,31.999414,47.543999,104.661308,52.603001
08/10/2019,55.370438,106.502777,31.642172,48.009998,103.228973,52.445267
09/10/2019,56.01939,107.274261,31.874376,48.905998,104.550407,53.155052
10/10/2019,56.774445,108.779137,31.963688,48.948002,105.890312,52.346684
11/10/2019,58.284546,110.617348,32.249474,49.577999,107.331879,52.198814
14/10/2019,58.200645,110.912613,32.419167,51.391998,107.359604,52.238251
15/10/2019,58.064941,114.255707,32.597778,51.577999,107.479721,52.879028
16/10/2019,57.830528,113.989029,32.454887,51.950001,106.370834,52.415691
17/10/2019,58.055065,114.627174,32.562061,52.394001,106.592613,52.612858
18/10/2019,58.3339,114.827179,32.562061,51.389999,106.028931,53.066334
21/10/2019,59.345562,117.675003,32.562061,50.700001,107.756966,53.805695
22/10/2019,59.209858,118.856033,32.535267,51.116001,108.856621,53.874702
23/10/2019,60.004383,119.170341,32.838913,50.936001,109.022957,53.440701
24/10/2019,60.103081,119.084618,32.499538,59.936001,108.653313,53.420837
25/10/2019,60.843334,120.037079,32.838913,65.625999,109.660561,54.225277
28/10/2019,61.452797,120.494247,33.294392,65.542,109.484993,54.791363
29/10/2019,60.031528,120.418045,34.124966,63.243999,109.161552,54.999924
30/10/2019,60.024124,119.751343,34.3661,63.001999,107.525948,54.940334
31/10/2019,61.381241,118.979858,34.267857,62.984001,107.322647,54.701984
01/11/2019,63.123295,121.7229,34.285721,62.661999,107.387321,55.635532
04/11/2019,63.537827,122.694412,33.964211,63.493999,112.340385,56.489632
05/11/2019,63.446533,122.961098,33.473011,63.444,112.682304,57.115303
06/11/2019,63.473675,123.151573,33.589111,65.316002,110.797188,57.184826
07/11/2019,64.206245,123.818291,33.282524,67.108002,112.636101,57.264275
08/11/2019,64.381958,124.180237,33.408768,67.428001,111.748985,57.184826
11/11/2019,64.891792,123.742104,33.30056,69.017998,111.6381,56.817364
12/11/2019,64.832382,123.018242,33.336632,69.986,111.776703,56.827297
13/11/2019,65.45359,122.370567,33.002991,69.222,112.99649,56.112236
14/11/2019,65.000694,122.484879,32.957909,69.870003,112.700783,56.161892
15/11/2019,65.77285,123.370651,33.616165,70.433998,112.579468,56.459835
18/11/2019,66.104492,124.408806,33.562057,69.998001,110.629112,56.688259
19/11/2019,65.904015,124.370728,33.95882,71.903999,108.669418,56.678326
20/11/2019,65.136803,123.465904,33.408768,70.444,109.499954,55.287933
21/11/2019,64.844772,123.751625,34.030956,70.966003,110.834412,54.930405
22/11/2019,64.787834,124.570724,34.562965,66.608002,110.703766,55.724915
25/11/2019,65.923813,125.23745,34.878574,67.267998,110.470459,55.963264
26/11/2019,65.409035,125.408882,34.526905,65.783997,109.919899,57.065647
27/11/2019,66.287636,125.780334,34.833485,66.258003,110.18119,56.678326
29/11/2019,66.141602,125.494606,34.734295,65.987999,109.303986,56.916679
02/12/2019,65.376869,125.218384,34.526905,66.973999,108.996048,56.360523
03/12/2019,64.211189,123.608742,34.31049,67.239998,108.146843,55.238277
04/12/2019,64.777939,126.047028,34.391644,66.606003,109.126686,55.675259
05/12/2019,65.728294,126.73278,34.292454,66.073997,108.557449,55.496494
06/12/2019,66.997925,128.618637,34.526905,67.178001,110.125198,55.754707
09/12/2019,66.059944,128.0186,34.553955,67.905998,109.462631,55.417042
10/12/2019,66.446022,128.104309,34.698227,69.767998,110.013206,55.148891
11/12/2019,67.012764,127.79953,34.463779,70.540001,108.464119,54.701984
12/12/2019,67.183548,131.45694,34.752331,71.935997,110.871735,56.30093
13/12/2019,68.096771,130.304443,34.562965,71.678001,110.078537,56.34066
16/12/2019,69.262459,130.809265,35.293362,76.300003,111.384995,58.019058
17/12/2019,69.398575,131.609314,35.07695,75.797997,110.675774,58.287205
18/12/2019,69.23275,131.475967,35.067936,78.629997,110.629112,58.177963
19/12/2019,69.302048,130.818802,35.140072,80.807999,110.237167,58.734119
20/12/2019,69.158508,130.71402,35.374519,81.117996,111.683617,58.565289
23/12/2019,70.287064,130.675919,35.455673,83.844002,112.290184,59.032059
24/12/2019,70.353882,131.037827,35.428619,85.050003,112.299507,58.982403
26/12/2019,71.749733,132.428421,35.509777,86.188004,112.542137,59.151237
27/12/2019,71.722488,132.523682,35.455673,86.075996,112.262199,58.674534
30/12/2019,72.148178,132.037933,35.085968,82.940002,111.842247,58.257412
31/12/2019,72.675339,132.771301,35.329433,83.666,112.45816,58.078648
02/01/2020,74.333511,134.380966,35.293362,86.052002,113.316681,58.634808
03/01/2020,73.61084,132.60759,35.104,88.601997,112.924751,57.661533
06/01/2020,74.197395,132.502167,35.058918,90.307999,112.542137,57.264275
07/01/2020,73.848442,130.249542,34.941692,93.811996,111.105026,57.214619
08/01/2020,75.036385,131.26561,35.221226,98.428001,109.835899,58.446106
09/01/2020,76.630219,131.744904,35.067936,96.267998,109.658607,58.555355
10/01/2020,76.803459,130.431686,35.608967,95.629997,108.660103,58.833435
13/01/2020,78.444321,131.514832,35.536827,104.972,108.865402,59.081718
14/01/2020,77.385063,133.048569,36.131962,107.584,108.529449,61.028267
15/01/2020,77.053429,131.054733,36.672997,103.699997,108.370804,61.197098
16/01/2020,78.018631,131.562775,36.618889,102.697998,109.080025,61.455315
17/01/2020,78.88237,132.473404,36.528725,102.099998,107.857552,61.604282
21/01/2020,78.347801,131.169754,36.375427,109.440002,105.73922,59.925884
22/01/2020,78.627464,131.016373,36.240173,113.912003,105.356621,59.230686
23/01/2020,79.006119,130.882187,36.709064,114.440002,105.543259,59.856365
24/01/2020,78.778435,127.632668,35.906532,112.963997,104.37677,58.406384
27/01/2020,76.461929,126.559074,36.213116,111.603996,103.01432,56.439976
28/01/2020,78.624992,128.859619,34.391644,113.379997,103.695549,57.08551
29/01/2020,80.27079,128.667908,33.886677,116.197998,102.995667,56.261208
30/01/2020,80.154472,130.259125,33.768257,128.162003,103.956841,56.708118
31/01/2020,76.600517,126.875397,33.923119,130.113998,99.981468,55.357456
03/02/2020,76.39016,127.843536,34.169064,156,99.178925,55.655396
04/02/2020,78.912079,129.683975,34.333035,177.412003,99.710846,57.532425
05/02/2020,79.55555,131.888687,34.770283,146.940002,102.911667,58.485832
06/02/2020,80.486107,131.907837,34.852268,149.792007,102.174446,57.780708
07/02/2020,79.39209,131.486069,34.660973,149.613998,101.661209,57.522491
10/02/2020,79.769165,132.032455,34.442341,154.255997,102.454407,57.313931
11/02/2020,79.287888,132.281693,34.697407,154.876007,103.779526,58.257412
12/02/2020,81.170799,132.281693,34.378582,153.457993,104.554077,59.061855
13/02/2020,80.592773,132.166656,33.640732,160.800003,104.199471,58.72419
14/02/2020,80.612625,131.764084,33.258137,160.005997,103.925682,58.495766
18/02/2020,79.136566,130.01947,33.085056,171.679993,104.076736,58.317001
19/02/2020,80.282684,131.792831,33.003075,183.483994,104.548775,58.509998
20/02/2020,79.459068,131.792831,32.656918,179.882004,103.670776,58.380001
21/02/2020,77.660507,130.182449,32.538498,180.199997,102.915504,57.869999
24/02/2020,73.971603,126.683693,31.58202,166.757996,98.855904,54.23
25/02/2020,71.466019,121.028168,30.907928,159.981995,95.079529,50.889999
26/02/2020,72.599739,121.392418,31.627567,155.759995,92.558815,49.59
27/02/2020,67.854019,116.340797,31.062788,135.800003,88.867409,48.189999
28/02/2020,67.814331,111.298744,30.443357,133.598007,88.121574,46.130001
02/03/2020,74.127892,116.484566,31.773317,148.723999,91.189873,47.16
03/03/2020,71.773636,112.113525,31.244972,149.102005,89.112869,46.18
04/03/2020,75.102829,114.883781,33.157932,149.899994,93.021416,48.5
05/03/2020,72.666725,109.247429,32.301655,144.908005,91.756332,45.009998
06/03/2020,71.701706,103.601486,31.900845,140.695999,89.990883,45.889999
09/03/2020,66.030655,89.568123,30.753071,121.599998,76.15992,43.52
10/03/2020,70.786301,96.527283,31.509144,129.065994,80.228973,45.470001
11/03/2020,68.327858,91.983704,29.304689,126.846001,78.387985,42.669998
12/03/2020,61.580158,84.401474,27.346186,112.110001,71.996475,33.709999
13/03/2020,68.95797,99.604279,29.796595,109.323997,78.756172,38.360001
16/03/2020,60.086731,84.698624,27.491932,89.014,65.80323,35.810001
17/03/2020,62.728752,89.87487,29.295582,86.040001,66.737885,31.74
18/03/2020,61.193157,80.413857,29.477766,72.244003,51.972282,23.49
19/03/2020,60.724293,81.765419,27.710558,85.528,54.181458,21.51
20/03/2020,56.869179,80.040009,26.426146,85.505997,56.069637,21.35
23/03/2020,55.661041,75.755226,25.952459,86.858002,51.188683,22.219999
24/03/2020,61.245258,84.765724,27.054686,101,62.82935,26.889999
25/03/2020,60.907871,87.928986,27.100231,107.849998,65.39727,31.1
26/03/2020,64.113029,94.054199,28.9221,105.632004,72.109764,31.700001
27/03/2020,61.458603,87.353844,28.147806,102.872002,64.934662,29.549999
30/03/2020,63.212502,89.625633,29.760155,100.426003,67.927437,28.67
31/03/2020,63.083504,86.299416,29.732828,104.800003,68.408928,28.530001
01/04/2020,59.76424,80.86438,28.9221,96.311996,64.726967,23.870001
02/04/2020,60.761501,83.88385,29.942343,90.893997,71.864304,22.68
